Price,Close,High,Low,Open,Volume,rsi,macd,macd_signal,ema_20,ema_50,atr,future_close,return_pct,target
2025-05-20 09:45:00+00:00,24713.849609375,24713.849609375,24672.05078125,24692.849609375,0.0,26.552059666971655,-64.09971449993827,-56.518975893017895,24785.749764303797,24872.215326853013,37.31474461691256,24738.099609375,0.000981231187503907,2
2025-05-21 03:45:00+00:00,24738.099609375,24765.0,24692.650390625,24744.25,0.0,34.08453808440788,-59.95706289101872,-57.20659329261806,24781.211654310573,24866.95588695192,39.81723495677596,24796.599609375,0.0023647734031206767,2
2025-05-21 04:00:00+00:00,24796.599609375,24816.69921875,24722.5,24738.30078125,0.0,47.951852377086496,-51.36145763741297,-56.03756616157705,24782.67717384052,24864.196817243017,43.70166237057767,24815.30078125,0.0007541829190131995,1
2025-05-21 04:15:00+00:00,24815.30078125,24844.0,24794.30078125,24796.650390625,0.0,51.46697182418337,-42.54986194569938,-53.34002531840152,24785.784184069995,24862.27932563545,44.13005925482212,24869.25,0.0021740304187956114,2
2025-05-21 04:30:00+00:00,24869.25,24869.650390625,24811.25,24815.900390625,0.0,59.88391466267559,-30.85765001406253,-48.84355025753372,24793.733309396663,24862.55268541445,45.14936863840626,24893.5,0.0009750997718065482,2
2025-05-21 04:45:00+00:00,24893.5,24914.150390625,24869.19921875,24869.19921875,0.0,62.99088399333486,-19.41095804467477,-42.95703181496193,24803.23489897793,24863.76630559428,45.13521172673438,24916.400390625,0.00091993454616667,2
2025-05-21 05:00:00+00:00,24916.400390625,24945.400390625,24892.849609375,24893.650390625,0.0,65.69307499705852,-8.394732798918994,-36.04457201175334,24814.01256484908,24865.83038736019,45.6648952641105,24914.099609375,-9.23400336296445e-05,1
2025-05-21 05:15:00+00:00,24914.099609375,24936.05078125,24905.94921875,24916.099609375,0.0,65.17817057576164,0.1483412716770544,-28.80598935506726,24823.54466432774,24867.72329802744,44.55322863810261,24896.69921875,-0.000698415391196893,1
2025-05-21 05:30:00+00:00,24896.69921875,24921.44921875,24858.05078125,24914.80078125,0.0,61.267040295342696,5.451877074607182,-21.95441606913237,24830.511764748902,24868.85960864401,45.899314985381,24871.400390625,-0.0010161518963906328,0
2025-05-21 05:45:00+00:00,24871.400390625,24914.400390625,24865.80078125,24896.94921875,0.0,56.005012868032736,7.526799154398759,-16.05817302442615,24834.405919594246,24868.95924715307,46.09219315606806,24853.349609375,-0.0007257645716163229,1
